cid,syno
5281235,ALL-TRANS-.BETA.-CRYPTOXANTHIN
5281235,"beta-CAROTEN-3-OL, (R)-ALL-TRANS-"
5281235,HY-108059
5281235,LS-175039
5281235,CS-0027251
5281235,".BETA.-CAROTEN-3-OL, (R)-ALL-TRANS-"
5281235,C08591
5281235,Q392062
5281235,5-AMINOMETHYL-2-HYDROXY-BENZOICACIDMETHYLESTER
5281235,BETA-CRYPTOXANTHINE (CONSTITUENT OF SPIRULINA)
5281235,BETA-CRYPTOXANTHINE (CONSTITUENT OF SPIRULINA) [DSC]
7463,P-CYMENE
7463,4-Isopropyltoluene
7463,99-87-6
7463,p-Isopropyltoluene
7463,Dolcymene
7463,Para-cymene
7463,p-Cymol
7463,Paracymene
7463,Camphogen
7463,p-Methylcumene
7463,1-Isopropyl-4-methylbenzene
7463,4-Cymene
7463,2-p-Tolylpropane
7463,Cymol
7463,p-Methylisopropylbenzene
7463,"Benzene, 1-methyl-4-(1-methylethyl)-"
7463,CYMENE
7463,Paracymol
7463,1-Methyl-4-isopropylbenzene
7463,p-Cimene
7463,4-Isopropyl-1-methylbenzene
7463,"Cumene, p-methyl-"
7463,4-Methylisopropylbenzene
7463,1-Methyl-4-(1-methylethyl)benzene
7463,p-methyl cumene
7463,p-Isopropylmethylbenzene
7463,4-Methyl-1-isopropylbenzene
7463,"Cymene, p-"
7463,"Benzene, 1-isopropyl-4-methyl-"
7463,Isopropyltoluene
7463,4-Isopropyltoluol
7463,FEMA No. 2356
7463,4-Isopropylbenzyl radical
7463,4-methyl isopropylbenzene
7463,4-Cymol
7463,1-methyl-4-(propan-2-yl)benzene
7463,NSC 4162
7463,para cymene
7463,1-methyl-4-propan-2-ylbenzene
7463,HSDB 5128
7463,Methyl-4-(1-methylethyl)benzene
7463,4-methyl-1-(propan-2-yl)benzene
7463,EINECS 202-796-7
7463,UNII-1G1C8T1N7Q
7463,1-isopropyl-4-methyl-Benzene
7463,1G1C8T1N7Q
7463,DTXSID3026645
7463,CHEBI:28768
7463,AI3-02272
7463,NSC-4162
7463,"p-Mentha-1,3,5-triene"
7463,DTXCID006645
7463,EC 202-796-7
7463,1-Methyl-4-(1-methylethyl)-benzene
7463,p-Cymene [UN2046] [Flammable liquid]
7463,CYMENE (MART.)
7463,CYMENE [MART.]
7463,"BENZENE,1-ISOPROPYL,4-METHYL   P-CYMENE"
7463,CAS-99-87-6
7463,4939-75-7
7463,isopropyltoluol
7463,p-methyl-Cumene
7463,p- cymene
7463,p - cymene
7463,MML
7463,?4-Isopropyltoluene
7463,4-iso-Propyltoluene
7463,MFCD00008893
7463,"Benzyl, p-isopropyl-"
7463,PARACYMENE PF
7463,"p-Cymene, 99%"
7463,CMP (CHRIS Code)
7463,p-Cymene [UN2046]  [Flammable liquid]
7463,"Carvacrol derivative, 8"
7463,p-Methylisopropyl benzene
7463,P- Isopropylmethylbenzene
7463,P-CYMENE [FHFI]
7463,P-CYMENE [HSDB]
7463,P-CYMENE [INCI]
7463,P-CYMENE [FCC]
7463,P-CYMENE [MI]
7463,4-methyl isopropyl benzene
7463,bmse000503
7463,Paramethyl-isopropyl-benzene
7463,P-CYMENE [WHO-DD]
7463,UNII-830CI19HHD
7463,"p-Cymene, analytical standard"
7463,1-Methyl-4-isopropyl benzene
7463,"p-Cymene, >=97%, FG"
7463,CHEMBL442915
7463,"Benceno, metil (1-metiletil)-"
7463,NSC4162
7463,BDBM248165
7463,"benzene, 1-methyl-4-methylethyl-"
7463,WLN: 1Y1 & R D1
7463,1-(1-methylethyl)-4-methylbenzene
7463,Tox21_201932
7463,Tox21_300338
7463,"Isopropyltoluene, 4-;  (p-Cymene)"
7463,s5598
7463,AKOS000121521
7463,"Benceno, 1-metil-4-(1-metiletil)-"
7463,"Benzene, 1-methyl-4(1-methylethyl)-"
7463,CCG-266123
7463,LMPR0102090014
7463,LS-2649
7463,"p-Isopropyltoluene, analytical standard"
7463,USEPA/OPP Pesticide Code: 122103
7463,NCGC00247998-01
7463,NCGC00247998-02
7463,NCGC00254425-01
7463,NCGC00259481-01
7463,AC-34132
7463,AS-11012
7463,FT-0689324
7463,S0664
7463,EN300-21455
7463,C06575
7463,Q284072
7463,W-100013
7463,"p-Cymene, certified reference material, TraceCERT(R)"
7463,F8889-6466
7463,Z104497772
7463,"InChI=1/C10H14/c1-8(2)10-6-4-9(3)5-7-10/h4-8H,1-3H"
3083515,Danshenol B
3083515,189308-09-6
3083515,CHEMBL2261307
3083515,"(1R,10S)-10-hydroxy-1,6,6-trimethyl-10-(2-oxopropyl)-2,7,8,9-tetrahydro-1H-naphtho[1,2-g][1]benzofuran-11-one"
3083515,"Phenanthro(1,2-b)furan-11(2H)-one, 1,6,7,8,9,10-hexahydro-10-hydroxy-1,6,6-trimethyl-10-(2-oxopropyl)-, (1R,10S)-"
3083515,"Phenanthro(1,2-b)furan-11(2H)-one, 1,6,7,8,9,10-hexahydro-10-hydroxy-1,6,6-trimethyl-10-(2-oxopropyl)-, (1R-trans)-"
3083515,DTXSID80172335
3083515,BDBM50487949
3083515,AKOS040735481
11600642,Danshensu
11600642,76822-21-4
11600642,Salvianic acid A
11600642,Dan shen suan A
11600642,"(R)-3-(3,4-Dihydroxyphenyl)-2-hydroxypropanoic acid"
11600642,Salianic acid A
11600642,"(2R)-3-(3,4-dihydroxyphenyl)-2-hydroxypropanoic acid"
11600642,UNII-4GF33A5PAJ
11600642,DS-182
11600642,4GF33A5PAJ
11600642,DTXSID60469215
11600642,"Benzenepropanoic acid, alpha,3,4-trihydroxy-, (alphaR)-"
11600642,"(2R)-3-(3,4-dihydroxyphenyl)lactic acid"
11600642,"Benzenepropanoic acid, a,3,4-trihydroxy-, (aR)-"
11600642,"(R)-3-(3,4-dihydroxyphenyl)lactate"
11600642,Dan shen suan A;Salvianic acid A
11600642,CHEMBL4218391
11600642,SCHEMBL18469325
11600642,CHEBI:71572
11600642,DTXCID70420034
11600642,BCP28285
11600642,HY-N1913
11600642,MFCD09750417
11600642,s4741
11600642,AKOS006328573
11600642,AC-7985
11600642,CCG-266569
11600642,CS-5614
11600642,NCGC00507734-01
11600642,AS-67314
11600642,C22038
11600642,"r-(+)-beta-(3,4-dihydroxyphenyl)-lactic acid"
11600642,A865407
11600642,W-203757
11600642,Q10395557
11600642,"BENZENEPROPANOIC ACID, .ALPHA.,3,4-TRIHYDROXY-, (.ALPHA.R)-"
11600642,"(R)-a,3,4-Trihydroxybenzenepropanoic acid;  3-(3',4'-Dihydroxyphenyl)-(2R)-lactic acid;  Dan shen suan A;  Salvianic acid A;Danshensu"
149138,DANSHENXINKUN A
149138,65907-75-7
149138,Tanshinone VI
149138,121064-74-2
149138,"1-hydroxy-2-(1-hydroxypropan-2-yl)-8-methylphenanthrene-3,4-dione"
149138,Sodium tanshinone VI 1-phenolate
149138,I91BP9H8PF
149138,"3-hydroxy-2-(1-hydroxypropan-2-yl)-8-methylphenanthrene-1,4-dione"
149138,"1,4-Phenanthrenedione, 3-hydroxy-2-(2-hydroxy-1-methylethyl)-8-methyl-"
149138,231292-03-8
149138,Danshexinkun A
149138,UNII-I91BP9H8PF
149138,CHEMBL390741
149138,SCHEMBL14417698
149138,DTXSID20923661
149138,HY-N3680
149138,BDBM50476406
149138,AKOS032949036
149138,AKOS040760361
149138,AC-34178
149138,MS-24242
149138,XD176696
149138,CS-0024046
149138,"3,4-Phenanthrenedione, 1-hydroxy-2-(2-hydroxy-1-methylethyl)-8-methyl-"
149138,"1-HYDROXY-2-(1-HYDROXYPROPAN-2-YL)-8-METHYL-3,4-DIHYDROPHENANTHRENE-3,4-DIONE"
92221,(+)-Camphene
92221,5794-03-6
92221,D-Camphene
92221,(+)-Comphene
92221,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane"
92221,"(1R,4S)-camphene"
92221,"Camphene, (+)-"
92221,CHEBI:20
92221,"(1R,4S)-(+)-camphene"
92221,"(1R)-2,2-Dimethyl-3-methylenebicyclo[2.2.1]heptane"
92221,0074597P6R
92221,"(1S,4R)-3,3-dimethyl-2-methylidenebicyclo[2.2.1]heptane"
92221,"Bicyclo(2.2.1)heptane, 2,2-dimethyl-3-methylene-, (1R,4S)-"
92221,"(1R)-2,2-Dimethyl-3-methylenebicyclo(2.2.1)heptane"
92221,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1R,4S)-"
92221,"Camphene, 95%"
92221,(A+/-)-camphene
92221,"CAMPHENE, D-"
92221,"Camphene, >=96%, FG"
92221,"Camphene, analytical standard"
92221,CHEMBL510535
92221,DTXSID10872336
92221,UNII-0074597P6R
92221,"(+)-Camphene, >=90%, FCC"
92221,EINECS 227-336-2
92221,MFCD00066603
92221,AKOS015915788
92221,"(+)-Camphene, technical grade, 80%"
92221,LMPR0102120011
92221,Camphene 1000 microg/mL in Isopropanol
92221,C06304
92221,"Camphene, primary pharmaceutical reference standard"
92221,EN300-19631635
92221,"(?)-Camphene, tech. (sum of camphene + fenchene)"
92221,Q27105194
92221,"(1r,4s)-2,2-dimethyl-3-methylenebicyclo-[2.2.1]-heptane"
92221,"(1R,4S)-2,2-dimethyl-3-methylenebicyclo[2.2.1]heptane"
92221,"(1R,4S)-6,6-DIMETHYL-5-METHYLIDENEBICYCLO(2.2.1)HEPTANE"
92221,"Bicyclo(2.2.1)heptane, 2,2-dimethyl-3-methylene-, (1theta)-"
128994,Dehydrotanshinone II A
128994,119963-50-7
128994,"1,2-Didehydrotanshinone IIA"
128994,"1,6,6-trimethyl-7H-naphtho[1,2-g][1]benzofuran-10,11-dione"
128994,delta1-Dehydrotanshinone II(A)
128994,CHEMBL4288269
128994,SCHEMBL16152261
128994,DTXSID50152629
128994,AKOS040736184
128994,"6,7-Dihydro-1,6,6-trimethylphenanthro[1,2-b]furan-10,11-dione"
128994,"Phenanthro(1,2-b)furan-10,11-dione, 6,7-dihydro-1,6,6-trimethyl-"
54711004,digallate
54711004,"3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyloxy)benzoate"
54711004,CHEBI:17866
54711004,Q27102674
70688393,Dimethyl Lithospermate
70688393,CHEMBL2048505
70688393,BDBM50386894
70688393,"(2S)-2alpha-(3,4-Dihydroxyphenyl)-4-[(E)-3-[(R)-1-(methoxycarbonyl)-2-(3,4-dihydroxyphenyl)ethoxy]-3-oxo-1-propenyl]-7-hydroxy-2,3-dihydrobenzofuran-3beta-carboxylic acid methyl ester"
70688393,"(2S)-2alpha-(3,4-Dihydroxyphenyl)-4-[3-[(R)-2-(3,4-dihydroxyphenyl)-1-(methoxycarbonyl)ethoxy]-3-oxo-1-propenyl]-7-hydroxy-2,3-dihydrobenzofuran-3beta-carboxylic acid methyl ester"
5280450,linoleic acid
5280450,60-33-3
5280450,Linolic acid
5280450,"(9Z,12Z)-octadeca-9,12-dienoic acid"
5280450,Telfairic acid
5280450,"cis,cis-Linoleic acid"
5280450,Linoleate
5280450,"9,12-Linoleic acid"
5280450,Emersol 315
5280450,"cis,cis-9,12-Octadecadienoic acid"
5280450,Unifac 6550
5280450,"9Z,12Z-Linoleic acid"
5280450,"cis-9,cis-12-Octadecadienoic acid"
5280450,alpha-Linoleic acid
5280450,"(Z,Z)-9,12-Octadecadienoic acid"
5280450,Extra Linoleic 90
5280450,"9Z,12Z-octadecadienoic acid"
5280450,Emersol 310
5280450,"9-cis,12-cis-Linoleic acid"
5280450,"all-cis-9,12-Octadecadienoic acid"
5280450,acide linoleique
5280450,Linoleic
5280450,acido linoleico
5280450,Leinoleic acid
5280450,"9,12-Octadecadienoic acid (9Z,12Z)-"
5280450,"9-cis,12-cis-Octadecadienoic acid"
5280450,Ronacare asc 3
5280450,8024-22-4
5280450,"(9Z,12Z)-Octadecadienoic acid"
5280450,acide cis-linoleique
5280450,"Linoleic acid, pure"
5280450,CCRIS 650
5280450,"9,12-Octadecadienoic acid (Z,Z)-"
5280450,"9,12-Octadecadienoic acid"
5280450,CHEBI:17351
5280450,HSDB 5200
5280450,UNII-9KJL21T0QJ
5280450,"cis-delta9,12-Octadecadienoic acid"
5280450,EINECS 200-470-9
5280450,9KJL21T0QJ
5280450,"cis-Delta(9,12)-octadecadienoic acid"
5280450,14C-Linoleic acid
5280450,"9,12-Octadecadienoic acid, (Z,Z)-"
5280450,NSC 281243
5280450,NSC-281243
5280450,"(9Z,12Z)-9,12-octadecadienoic acid"
5280450,DTXSID2025505
5280450,AI3-11132
5280450,(14C)-Linoleic acid
5280450,"cis-9, cis-12-octadecadienoic acid"
5280450,(14C)alpha-Linolenic acid
5280450,C18:2 (n-6)
5280450,"FEMA NO. 3380, LINOLEIC ACID-"
5280450,CHEMBL267476
5280450,DTXCID505505
5280450,"9-cis,12-cis-Octadecadienoate"
5280450,"delta9,12-Octadecadienoic acid"
5280450,C18:2
5280450,"C18:2, n-6,9 all-cis"
5280450,NSC281243
5280450,80969-37-5
5280450,"cis,cis-linoleate"
5280450,NCGC00091049-04
5280450,VITAMIN F COMPONENT LINOLEIC ACID
5280450,VESPULA PENSYLVANICA B708568K063
5280450,8016-21-5
5280450,LINOLEIC ACID (MART.)
5280450,LINOLEIC ACID [MART.]
5280450,"C18:2 9c, 12c omega6 todos cis-9,12-octadienoico"
5280450,"9,12-Octadecadienoic acid, (Z,Z)-, labeled with carbon-14"
5280450,MFCD00064241
5280450,CAS-60-33-3
5280450,"octadeca-9,12-dienoic acid"
5280450,SR-01000944790
5280450,85594-37-2
5280450,CCRIS 652
5280450,UNII-7552P0K6PN
5280450,"9,12 Octadecadienoic Acid"
5280450,acidelinoleique
5280450,7552P0K6PN
5280450,Linolate
5280450,"Acid, 9,12-Octadecadienoic"
5280450,linoleic-acid
5280450,Leinolic acid
5280450,"9,12-Octadecadienoic acid, (E,E)-"
5280450,AI3-36448
5280450,"9Z,12Z-Linoleate"
5280450,Linoleic Acid 315
5280450,VITIS VINIFERA
5280450,"n-6,9 all-cis"
5280450,"Linoleic acid, 95%"
5280450,"9Z,12Z-Octadecadienoate"
5280450,"9-cis,12-cis-Linoleate"
5280450,"Linoleic acid, >=95%"
5280450,"Linoleic acid, >=99%"
5280450,bmse000497
5280450,bmse000604
5280450,D03LOG
5280450,Epitope ID:117705
5280450,POLYLIN NO 515
5280450,LINOLEIC ACID [MI]
5280450,SCHEMBL7067
5280450,"(9Z,12Z)-9,12-Octadecadienoic-1-13C Acid"
5280450,Fatty Acid 18:2 n-6
5280450,POLYIN NO.515
5280450,"cis,12-Octadecadienoic acid"
5280450,LINOLEIC ACID [FCC]
5280450,Pamolyn 125 (Salt/Mix)
5280450,"cis-D9,12-Octadecadienoate"
5280450,BSPBio_001374
5280450,LINOLEIC ACID [HSDB]
5280450,LINOLEIC ACID [INCI]
5280450,LINOLEIC ACID [VANDF]
5280450,"all-cis-9,12-Octadecadienoate"
5280450,BML3-C03
5280450,"cis-9,cis-12-Octadecadienoate"
5280450,GTPL1052
5280450,"Linoleic acid, >=95%, FG"
5280450,"Linoleic acid, puriss., 90%"
5280450,LINOLEIC ACID [WHO-DD]
5280450,"(Z,Z)-9,12-Octadecadienoate"
5280450,ACon1_000270
5280450,BDBM22231
5280450,"cis-D9,12-Octadecadienoic acid"
5280450,"Linoleic acid, >=93% (GC)"
5280450,CHEBI:137735
5280450,HMS1361E16
5280450,HMS1791E16
5280450,HMS1989E16
5280450,HMS3402E16
5280450,HMS3649F07
5280450,HMS3886F05
5280450,"Linoleic acid, analytical standard"
5280450,"9,12-Octadecadienoic acid (VAN)"
5280450,"cis,cis,9,12-Octadecadienoic acid"
5280450,HY-N0729
5280450,"9,12-Octadecadienoic acid, (Z)-"
5280450,Tox21_111067
5280450,Tox21_202171
5280450,Tox21_303080
5280450,"(9Z,12Z)-9,12-Octadecadienoate"
5280450,C18:2 9c
5280450,"cis,cis-octadeca-9,12-dienoic acid"
5280450,"cis-9,cis-12-Octadecadienoic acid,"
5280450,LMFA01030120
5280450,LS-261
5280450,s5821
5280450,"(Z,Z)-Octadeca-9, 12-dienoic acid"
5280450,"9,12-Octadecadienoic acid, cis,cis-"
5280450,AKOS015951293
5280450,"Cis, cis-octadeca-9,12-dienoic acid"
5280450,DB14104
5280450,"rans, trans-9,12-octadecadienoic acid"
5280450,"(Z)-9,12-OCTADECADIENOIC ACID"
5280450,"9-(Z), 12-(Z)-Octadecadienoic acid"
5280450,"cis-.DELTA.9,12-Octadecadienoic acid"
5280450,IDI1_033844
5280450,NCGC00091049-01
5280450,NCGC00091049-02
5280450,NCGC00091049-03
5280450,NCGC00091049-05
5280450,NCGC00091049-06
5280450,NCGC00091049-07
5280450,NCGC00257024-01
5280450,NCGC00259720-01
5280450,"12c omega6 todos cis-9,12-octadienoico"
5280450,AC-33770
5280450,AS-12672
5280450,BP-31121
5280450,"FA(18:2(9Z,12Z))"
5280450,"Linoleic acid, technical, 60-74% (GC)"
5280450,"Octadeca-9,12-dienoic acid, (cis,cis)-"
5280450,LS-190728
5280450,"9,Z)-"
5280450,CS-0009742
5280450,L0053
5280450,L0124
5280450,C01595
5280450,EN300-383983
5280450,LINOLEIC ACID (CONSTITUENT OF SPIRULINA)
5280450,"9, (Z)-"
5280450,A832696
5280450,Q407426
5280450,LINOLEIC ACID (CONSTITUENT OF FLAX SEED OIL)
5280450,LINOLEIC ACID (CONSTITUENT OF SAW PALMETTO)
5280450,SR-01000944790-1
5280450,SR-01000944790-3
5280450,BRD-K08973992-001-03-9
5280450,LINOLEIC ACID (CONSTITUENT OF BORAGE SEED OIL)
5280450,LINOLEIC ACID (CONSTITUENT OF SPIRULINA) [DSC]
5280450,5CE5E1F3-8859-4C5B-9AFE-E44A7076DF6E
5280450,LINOLEIC ACID (C18:2) (CONSTITUENT OF KRILL OIL)
5280450,LINOLEIC ACID (CONSTITUENT OF SAW PALMETTO) [DSC]
5280450,"Linoleic acid, liquid, BioReagent, suitable for cell culture"
5280450,"Linoleic acid, 2.0 mg/mL in ethanol, certified reference material"
5280450,"cis,cis-9,12-octadecadienoic acid; LINOLEATE; emersol315; Linoleic; unifac6550;"
5280450,30175-49-6
5280450,LIN
102135104,epi-Danshenspiroketallactone
443354,Geniposidic acid
443354,27741-01-1
443354,CHEBI:5301
443354,"(1R,2S,6S)-9-(HYDROXYMETHYL)-2-[(2S,3R,4S,5S,6R)-3,4,5-TRIHYDROXY-6-(HYDROXYMETHYL)OXAN-2-YL]OXY-3-OXABICYCLO[4.3.0]NONA-4,8-DIENE-5-CARBOXYLIC ACID"
443354,"(1S,4aS,7aS)-7-(hydroxymethyl)-1-(((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)oxy)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylic acid"
443354,CHEMBL460031
443354,Geniposidinsaure
443354,geniposidic-acid
443354,Premnosidic acid
443354,"Cyclopenta(c)pyran-4-carboxylic acid, 1-(beta-D-glucopyranosyloxy)-1,4a,5,7a-tetrahydro-7-(hydroxymethyl)-, (1S,4aS,7aS)-"
443354,"Cyclopenta[c]pyran-4-carboxylic acid, 1-(beta-D-glucopyranosyloxy)-1,4a,5,7a-tetrahydro-7-(hydroxymethyl)-, (1S,4aS,7aS)-"
443354,"(1S,4aS,7aS)-7-(hydroxymethyl)-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylic acid"
443354,SCHEMBL227010
443354,DTXSID40182091
443354,HY-N0010
443354,"Geniposidic acid, >=98% (HPLC)"
443354,BDBM50478834
443354,MFCD00210294
443354,AKOS015896744
443354,AC-8846
443354,CCG-268347
443354,NCGC00346663-03
443354,AS-75051
443354,S2413
443354,AB01559137_03
443354,A876868
443354,Q-100352
443354,Q5533206
443354,BRD-K73771095-001-03-3
443354,"(1S,4aS,7aS)-1-(beta-D-Glucopyranosyloxy)-7-(hydroxymethyl)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylic acid"
443354,"(1S,4aS,7aS)-7-(hydroxymethyl)-1-((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yloxy)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylic acid"
443354,"(1S,4aS,7aS)-7-(hydroxymethyl)-1-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-1H,4aH,5H,7aH-cyclopenta[c]pyran-4-carboxylic acid"
443354,"Cyclopenta(c)pyran-4-carboxylic acid, 1-(beta-D-glucopyranosyloxy)-1,4a,5,7a-tetrahydro-7-(hydroxymethyl)-, (1S-(1alpha,4aalpha,7aalpha))-"
6918774,Corosolic acid
6918774,4547-24-4
6918774,Glucosol
6918774,Corsolic acid
6918774,Colosic acid
6918774,2alpha-Hydroxyursolic acid
6918774,2-alpha-Hydroxyursolic acid
6918774,Corosolic-acid
6918774,UNII-AMX2I57A98
6918774,Colosolic acid
6918774,AMX2I57A98
6918774,CHEMBL391533
6918774,CHEBI:67895
6918774,DTXSID70904142
6918774,"(2alpha,3beta)-2,3-Dihydroxyurs-12-en-28-oic acid"
6918774,COROSOLIC ACID (USP-RS)
6918774,COROSOLIC ACID [USP-RS]
6918774,2alpha-hydroxyursoloic acid
6918774,Colosolic acid; Corsolic acid; Glucosol
6918774,"(1S,2R,4aS,6aR,6aS,6bR,8aR,10R,11R,12aR,14bS)-10,11-dihydroxy-1,2,6a,6b,9,9,12a-heptamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid"
6918774,2a-hydroxyursolic acid
6918774,D0F9RO
6918774,MLS000563488
6918774,SCHEMBL335528
6918774,HFGSQOYIOKBQOW-ZSDYHTTISA-N
6918774,Ursolic acid (2-alpha-hydroxy-)
6918774,DTXCID501332027
6918774,"Urs-12-en-28-oic acid, 2,3-dihydroxy-, (2alpha,3beta)-"
6918774,"Corosolic acid, analytical standard"
6918774,HY-N0280
6918774,BDBM50222205
6918774,MFCD06794973
6918774,s9041
6918774,2-.ALPHA.-HYDROXYURSOLIC ACID
6918774,AKOS032948365
6918774,CCG-269470
6918774,CS-3798
6918774,NCGC00247602-01
6918774,AC-33935
6918774,BS-42423
6918774,SMR000232346
6918774,BENZYL5-AMINOPYRAZOLE-4-CARBOXYLATE
6918774,"2alpha,3beta-dihydroxyurs-12-en-28-oic acid"
6918774,COROSOLIC ACID (CONSTITUENT OF BANABA LEAF)
6918774,Q-100487
6918774,Q5172335
6918774,"2alpha,2beta-dihydroxy-18beta-ursan-12-ene-28-oic acid"
6918774,COROSOLIC ACID (CONSTITUENT OF BANABA LEAF) [DSC]
6918774,"Corosolic acid from Lagerstroemia speciosa, >=98% (HPLC)"
6918774,"Corosolic acid, United States Pharmacopeia (USP) Reference Standard"
6918774,"URS-12-EN-28-OIC ACID, 2,3-DIHYDROXY-, (2.ALPHA.,3.BETA.)-"
6918774,"(1S,2R,4aS,6aS,6bR,8aR,10R,11R,12aR,12bR,14bS)-10,11-dihydroxy-1,2,6a,6b,9,9,12a-heptamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-icosahydropicene-4a-carboxylic acid"
33032,L-glutamic acid
33032,GLUTAMIC ACID
33032,56-86-0
33032,(2S)-2-Aminopentanedioic acid
33032,L-glutamate
33032,(S)-2-Aminopentanedioic acid
33032,Glutamidex
33032,Glutaminol
33032,H-Glu-OH
33032,glutacid
33032,Aciglut
33032,glutaminic acid
33032,L-Glutaminic acid
33032,Glutamicol
33032,Glutaton
33032,(S)-Glutamic acid
33032,Glusate
33032,L-glu
33032,L-(+)-glutamic acid
33032,D-Glutamiensuur
33032,alpha-aminoglutaric acid
33032,"Glutamic acid, L-"
33032,Acidum glutamicum
33032,(S)-(+)-Glutamic acid
33032,Acide glutamique
33032,2-Aminoglutaric acid
33032,Acidum glutaminicum
33032,L-2-Aminoglutaric acid
33032,"1-Aminopropane-1,3-dicarboxylic acid"
33032,25513-46-6
33032,Acido glutamico
33032,FEMA No. 3285
33032,L-alpha-Aminoglutaric acid
33032,Glutamic acid (H-3)
33032,"Glutamate, L-"
33032,alpha-Glutamic acid
33032,glut
33032,glutamate
33032,Glutamic acid (VAN)
33032,a-Glutamic acid
33032,L-Glutaminsaeure
33032,"Glutamic acid, (S)-"
33032,Glutaminic acid (VAN)
33032,CCRIS 7314
33032,L-Acido glutamico
33032,"Pentanedioic acid, 2-amino-, (S)-"
33032,glu
33032,a-Aminoglutaric acid
33032,Glutamic Acid [USAN:INN]
33032,AI3-18472
33032,L-a-Aminoglutaric acid
33032,Acide glutamique [INN-French]
33032,Acido glutamico [INN-Spanish]
33032,Acidum glutamicum [INN-Latin]
33032,EPA Pesticide Chemical Code 374350
33032,NSC 143503
33032,alpha-Aminoglutaric acid (VAN)
33032,Glutamic Acid (L-glutamic acid)
33032,"2-Aminopentanedioic acid, (S)-"
33032,aminoglutaric acid
33032,EINECS 200-293-7
33032,L-2-amino-pentanedioic acid
33032,UNII-3KX376GY7L
33032,3KX376GY7L
33032,INS NO.620
33032,DTXSID5020659
33032,CHEBI:16015
33032,Gamma-L-Glutamic Acid
33032,INS-620
33032,L-Glutamic acid (9CI)
33032,C5H9NO4
33032,NSC-143503
33032,L(+)-Glutamic acid
33032,E620
33032,"Glutamic acid, L-, peptides"
33032,DTXCID30659
33032,HSDB 490
33032,E 620
33032,E-620
33032,EC 200-293-7
33032,Sodium Glutamate (L-glutamic Acid)
33032,NCGC00024502-03
33032,L-Glutamic acid (JAN)
33032,"(S)-2-AMINO-1,5-PENTANEDIOIC ACID"
33032,L(+)-Monosodium glutamate monohydrate
33032,L-Glutamic acid-13C5
33032,L-GLUTAMIC ACID [JAN]
33032,Acido glutamico (INN-Spanish)
33032,Acidum glutamicum (INN-Latin)
33032,(2S)-2-aminopentanedioate
33032,l glutamic acid
33032,GLUTAMIC ACID (EP MONOGRAPH)
33032,GLUTAMIC ACID [EP MONOGRAPH]
33032,.alpha.-Glutamic acid
33032,ALANINE IMPURITY B (EP IMPURITY)
33032,ALANINE IMPURITY B [EP IMPURITY]
33032,6899-05-4
33032,glt
33032,2-Amino-pentanedioic acid
33032,LYSINE ACETATE IMPURITY B (EP IMPURITY)
33032,LYSINE ACETATE IMPURITY B [EP IMPURITY]
33032,"1-amino-propane-1,3-dicarboxylic acid"
33032,GLUTAMIC ACID [USAN]
33032,55443-55-5
33032,6106-04-3
33032,MFCD00002634
33032,aminoglutarate
33032,Gulutamine
33032,alpha-Glutamate
33032,a-Glutamate
33032,L-gluatmate
33032,a-Aminoglutarate
33032,L-glutamic-acid
33032,NSC143503
33032,L-Glutamic adid
33032,2-Aminoglutarate
33032,"Glutamate, L"
33032,1ftj
33032,1xff
33032,(S)-glutamate
33032,"Glutamic acid, L"
33032,L-a-Aminoglutarate
33032,alpha-Aminoglutarate
33032,Gulutamine (USP)
33032,(L)-glutamic acid
33032,H-Glu
33032,"L-Glutamic,(S)"
33032,L-(+)-Glutamate
33032,L-alpha-Aminoglutarate
33032,Glutamic acid (USP)
33032,Tocris-0218
33032,[3h]-l-glutamic acid
33032,1ii5
33032,Polyglutamic acid(PGA)
33032,(+)-L-Glutamic acid
33032,(S)-(+)-Glutamate
33032,(S)-Glu
33032,L-[14C(U)]glutamate
33032,(S)-2-Aminopentanedioate
33032,Biomol-NT_000170
33032,D00ENY
33032,GLUTAMIC ACID [MI]
33032,L-Glutamic acid (JP17)
33032,SCHEMBL2202
33032,GLUTAMIC ACID [INN]
33032,"L-Glutamic acid, 98.5%"
33032,Lopac0_000529
